"agency_cd","site_no","sample_dt","sample_tm","sample_end_dt","sample_end_tm","tm_datum_rlbty_cd","coll_ent_cd","medium_cd","project_cd","aqfr_cd","tu_id","body_part_id","hyd_cond_cd","samp_type_cd","hyd_event_cd","sample_lab_cm_tx","parm_cd","remark_cd","result_va","val_qual_tx","meth_cd","dqi_cd","rpt_lev_va","rpt_lev_cd","lab_std_va","prep_set_no","prep_dt","anl_set_no","anl_dt","result_lab_cm_tx","anl_ent_cd","sample_start_time_datum_cd_reported","sample_end_time_datum_cd_reported","startDateTime","tz_cd"
"USGS","12505450",2014-05-07,"10:00",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","MM-38433A","80154",NA,145,NA,"SED16","R",1,"MRL",NA,166712,20140513,791507,20140724,NA,"USGS-CVO","PDT","PDT",2014-05-07 17:00:00,"UTC"
"USGS","12505450",2014-05-13,"09:00",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","MM-38434A","80154",NA,131,NA,"SED16","R",1,"MRL",NA,166824,20140515,791905,20140723,NA,"USGS-CVO","PDT","PDT",2014-05-13 16:00:00,"UTC"
"USGS","12505450",2014-05-21,"08:15",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","L-1430024 Received May 22, 2014","80154",NA,148,NA,"SED16","R",1,"MRL",NA,168792,20140527,799979,20140819,NA,"USGS-CVO","PDT","PDT",2014-05-21 15:15:00,"UTC"
"USGS","12505450",2014-06-04,"09:15",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","L-1570069 Received June 05, 2014","80154",NA,95,NA,"SED16","R",1,"MRL",NA,168500,20140609,798689,20140804,NA,"USGS-CVO","PDT","PDT",2014-06-04 16:15:00,"UTC"
"USGS","12505450",2014-06-18,"08:45",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","L-1710130 Received June 19, 2014","80154",NA,54,NA,"SED16","R",1,"MRL",NA,168026,20140623,797174,20140828,NA,"USGS-CVO","PDT","PDT",2014-06-18 15:45:00,"UTC"
"USGS","12505450",2014-06-25,"08:25",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","L-1780031 Received June 26, 2014","80154",NA,52,NA,"SED16","R",1,"MRL",NA,168137,20140626,797463,20140804,NA,"USGS-CVO","PDT","PDT",2014-06-25 15:25:00,"UTC"
"USGS","12505450",2014-07-09,"08:00",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","MM-39210A","80154",NA,23,NA,"SED16","R",1,"MRL",NA,168344,20140710,797814,20140904,NA,"USGS-CVO","PDT","PDT",2014-07-09 15:00:00,"UTC"
"USGS","12505450",2014-07-14,"08:30",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","MM-39213A","80154",NA,32,NA,"SED16","R",1,"MRL",NA,168463,20140722,798226,20140916,NA,"USGS-CVO","PDT","PDT",2014-07-14 15:30:00,"UTC"
"USGS","12505450",2014-07-21,"08:30",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","MM-39216A","80154",NA,30,NA,"SED16","R",1,"MRL",NA,168453,20140722,798214,20140916,NA,"USGS-CVO","PDT","PDT",2014-07-21 15:30:00,"UTC"
"USGS","12505450",2014-08-06,"08:20",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","L-2200055 Received August 07, 2014","80154",NA,55,NA,"SED16","R",1,"MRL",NA,168865,20140812,805563,20141001,NA,"USGS-CVO","PDT","PDT",2014-08-06 15:20:00,"UTC"
"USGS","12505450",2014-08-12,"08:30",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","MM-39217A","80154",NA,62,NA,"SED16","R",1,"MRL",NA,168863,20140812,800480,20141001,NA,"USGS-CVO","PDT","PDT",2014-08-12 15:30:00,"UTC"
"USGS","12505450",2014-08-19,"08:10",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","L-2340187 Received August 21, 2014","80154",NA,107,NA,"SED16","R",1,"MRL",NA,169255,20140820,801572,20141021,NA,"USGS-CVO","PDT","PDT",2014-08-19 15:10:00,"UTC"
"USGS","12505450",2014-09-17,"08:20",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","MM-39568A","80154",NA,55,NA,"SED16","R",1,"MRL",NA,170302,20140930,806338,20150107,NA,"USGS-CVO","PDT","PDT",2014-09-17 15:20:00,"UTC"
"USGS","12505450",2014-09-24,"08:10",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","MM-39570A","80154",NA,70,NA,"SED16","R",1,"MRL",NA,171993,20140930,812941,20150108,NA,"USGS-CVO","PDT","PDT",2014-09-24 15:10:00,"UTC"
"USGS","12505450",2014-10-08,"08:20",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","MM-40319A","80154",NA,83,NA,"SED16","R",1,"MRL",NA,170453,20141016,811867,20141222,NA,"USGS-CVO","PDT","PDT",2014-10-08 15:20:00,"UTC"
"USGS","12505450",2014-11-18,"08:30",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","MM-40320A","80154",NA,47,NA,"SED16","R",1,"MRL",NA,171252,20141120,815700,20150209,NA,"USGS-CVO","PST","PST",2014-11-18 16:30:00,"UTC"
"USGS","12505450",2014-12-17,"08:20",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","MM-40321A","80154",NA,57,NA,"SED16","R",1,"MRL",NA,171902,20141218,818298,20150302,NA,"USGS-CVO","PST","PST",2014-12-17 16:20:00,"UTC"
"USGS","12505450",2015-01-08,"08:20",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","L-0090110 FED EX LATE DELIVERY","80154",NA,39,NA,"SED16","R",1,"MRL",NA,172196,20150109,814744,20150302,NA,"USGS-CVO","PST","PST",2015-01-08 16:20:00,"UTC"
"USGS","12505450",2015-02-05,"08:30",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","MM-41255A","80154",NA,30,NA,"SED16","R",1,"MRL",NA,172569,20150210,815801,20150416,NA,"USGS-CVO","PST","PST",2015-02-05 16:30:00,"UTC"
"USGS","12505450",2015-02-18,"08:50",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","A-0500080 PH probe failed today. No alk or pH. L-0500080 FED EX LATE DELIVERY","80154",NA,19,NA,"SED16","R",1,"MRL",NA,173579,20150306,823532,20150519,NA,"USGS-CVO","PST","PST",2015-02-18 16:50:00,"UTC"
"USGS","12505450",2015-03-04,"08:30",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","L-0650066 FED EX LATE DELIVERY","80154",NA,15,NA,"SED16","R",1,"MRL",NA,173582,20150306,823537,20150519,NA,"USGS-CVO","PST","PST",2015-03-04 16:30:00,"UTC"
"USGS","12505450",2015-03-26,"08:20",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","MM-41258A","80154",NA,32,NA,"SED16","R",1,"MRL",NA,173639,20150327,819484,20150508,NA,"USGS-CVO","PDT","PDT",2015-03-26 15:20:00,"UTC"
"USGS","12505450",2015-04-07,"08:40",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","MM-41259A","80154",NA,135,NA,"SED16","R",1,"MRL",NA,173845,20150409,820062,20150529,NA,"USGS-CVO","PDT","PDT",2015-04-07 15:40:00,"UTC"
"USGS","12505450",2015-04-21,"09:00",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","MM-41260A","80154",NA,140,NA,"SED16","R",1,"MRL",NA,174301,20150429,824766,20150605,NA,"USGS-CVO","PDT","PDT",2015-04-21 16:00:00,"UTC"
"USGS","12505450",2015-05-04,"09:20",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","L-1250005 X=time on PEST 0820","80154",NA,62,NA,"SED16","R",1,"MRL",NA,174665,20150513,826645,20150622,NA,"USGS-CVO","PDT","PDT",2015-05-04 16:20:00,"UTC"
"USGS","12505450",2015-05-08,"08:30",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","MM-43394A","80154",NA,68,NA,"SED16","R",1,"MRL",NA,174656,20150513,823623,20150622,NA,"USGS-CVO","PDT","PDT",2015-05-08 15:30:00,"UTC"
"USGS","12505450",2015-05-22,"08:50",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","MM-43395A","80154",NA,54,NA,"SED16","R",1,"MRL",NA,175034,20150527,827169,20150701,NA,"USGS-CVO","PDT","PDT",2015-05-22 15:50:00,"UTC"
"USGS","12505450",2015-06-04,"08:30",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","MM-43396A","80154",NA,24,NA,"SED16","R",1,"MRL",NA,175331,20150611,828162,20150708,NA,"USGS-CVO","PDT","PDT",2015-06-04 15:30:00,"UTC"
"USGS","12505450",2015-06-08,"08:40",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","MM-43398A","80154",NA,24,NA,"SED16","R",1,"MRL",NA,175335,20150611,828167,20150708,NA,"USGS-CVO","PDT","PDT",2015-06-08 15:40:00,"UTC"
"USGS","12505450",2015-06-22,"08:30",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","MM-43399A","80154",NA,48,NA,"SED16","R",1,"MRL",NA,175475,20150625,829335,20150728,NA,"USGS-CVO","PDT","PDT",2015-06-22 15:30:00,"UTC"
"USGS","12505450",2015-07-07,"08:10",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","MM-43401A","80154",NA,3,NA,"SED16","R",1,"MRL",NA,175831,20150713,828921,20150824,NA,"USGS-CVO","PDT","PDT",2015-07-07 15:10:00,"UTC"
"USGS","12505450",2015-07-14,"08:10",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","L-1960058 Changed WSC contact to Kathleen Conn per P. Moran, ACW, 8/13/15","80154",NA,39,NA,"SED16","R",1,"MRL",NA,176131,20150805,832901,20150924,NA,"USGS-CVO","PDT","PDT",2015-07-14 15:10:00,"UTC"
"USGS","12505450",2015-07-29,"08:10",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","MM-43403A","80154",NA,154,NA,"SED16","R",1,"MRL",NA,176134,20150805,832896,20150924,NA,"USGS-CVO","PDT","PDT",2015-07-29 15:10:00,"UTC"
"USGS","12505450",2015-08-10,"10:10",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","MM-43404A","80154",NA,372,NA,"SED16","R",1,"MRL",NA,176232,20150817,831064,20151007,NA,"USGS-CVO","PDT","PDT",2015-08-10 17:10:00,"UTC"
"USGS","12505450",2015-08-17,"09:20",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","MM-43405A","80154",NA,256,NA,"SED16","R",1,"MRL",NA,176253,20150819,831112,20151007,NA,"USGS-CVO","PDT","PDT",2015-08-17 16:20:00,"UTC"
"USGS","12505450",2015-08-24,"09:30",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","MM-43406A","80154",NA,184,NA,"SED16","R",1,"MRL",NA,176302,20150827,833118,20151007,NA,"USGS-CVO","PDT","PDT",2015-08-24 16:30:00,"UTC"
"USGS","12505450",2015-09-10,"08:50",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","MM-44115A","80154",NA,70,NA,"SED16","R",1,"MRL",NA,176729,20150917,835145,20151029,NA,"USGS-CVO","PDT","PDT",2015-09-10 15:50:00,"UTC"
"USGS","12505450",2015-09-14,"08:20",NA,NA,"K","USGS-WRD","WS","00CRMCC00",NA,NA,NA,"9","9","9","L-2580065 X=date on WCA bottle is 2015/09/20","80154",NA,120,NA,"SED16","R",1,"MRL",NA,176721,20150917,832866,20151030,NA,"USGS-CVO","PDT","PDT",2015-09-14 15:20:00,"UTC"
"USGS","12505450",2015-10-14,"08:20",NA,NA,"K","USGS-WRD","WS","00G1ECC00",NA,NA,NA,"9","9","9",NA,"80154",NA,75,NA,"SED16","R",1,"MRL",NA,177332,20151019,840809,20151217,NA,"USGS-CVO","PDT","PDT",2015-10-14 15:20:00,"UTC"
"USGS","12505450",2015-11-17,"08:10",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","MM-46442A","80154",NA,47,NA,"SED16","R",1,"MRL",NA,178713,20151210,845303,20160301,NA,"USGS-CVO","PST","PST",2015-11-17 16:10:00,"UTC"
"USGS","12505450",2015-12-08,"08:10",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","MM-46443A","80154",NA,131,NA,"SED16","R",1,"MRL",NA,178719,20151210,845288,20160301,NA,"USGS-CVO","PST","PST",2015-12-08 16:10:00,"UTC"
"USGS","12505450",2016-01-20,"08:20",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","MM-46444A","80154",NA,168,NA,"SED16","R",1,"MRL",NA,179571,20160125,848775,20160503,NA,"USGS-CVO","PST","PST",2016-01-20 16:20:00,"UTC"
"USGS","12505450",2016-02-03,"08:20",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","MM-46445A","80154",NA,83,NA,"SED16","R",1,"MRL",NA,179983,20160216,848986,20160516,NA,"USGS-CVO","PST","PST",2016-02-03 16:20:00,"UTC"
"USGS","12505450",2016-02-24,"08:20",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","MM-46446A","80154",NA,42,NA,"SED16","R",1,"MRL",NA,180392,20160314,848971,20160516,NA,"USGS-CVO","PST","PST",2016-02-24 16:20:00,"UTC"
"USGS","12505450",2016-03-08,"08:40",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","MM-46447A","80154",NA,24,NA,"SED16","R",1,"MRL",NA,180396,20160314,848976,20160516,NA,"USGS-CVO","PST","PST",2016-03-08 16:40:00,"UTC"
"USGS","12505450",2016-03-28,"08:20",NA,NA,"K","USGS-WRD","WS","CCYK",NA,NA,NA,"9","9","9","MM-46448A","80154",NA,62,NA,"SED10","R",1,"MRL",NA,180617,20160331,850652,20160622,NA,"USGS-CVO","PDT","PDT",2016-03-28 15:20:00,"UTC"
"USGS","12505450",2016-04-14,"08:00",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","MM-46449A","80154",NA,333,NA,"SED16","R",1,"MRL",NA,181044,20160429,851821,20160713,NA,"USGS-CVO","PDT","PDT",2016-04-14 15:00:00,"UTC"
"USGS","12505450",2016-04-19,"08:20",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","MM-46450A","80154",NA,158,NA,"SED16","R",1,"MRL",NA,181048,20160429,848888,20160713,NA,"USGS-CVO","PDT","PDT",2016-04-19 15:20:00,"UTC"
"USGS","12505450",2016-05-03,"08:30",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","MM-48390A","80154",NA,114,NA,"SED16","R",1,"MRL",NA,181243,20160523,852017,20160715,NA,"USGS-CVO","PDT","PDT",2016-05-03 15:30:00,"UTC"
"USGS","12505450",2016-05-09,"09:10",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","MM-48391A","80154",NA,157,NA,"SED16","R",1,"MRL",NA,181248,20160523,852022,20160715,NA,"USGS-CVO","PDT","PDT",2016-05-09 16:10:00,"UTC"
"USGS","12505450",2016-05-23,"10:00",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","MM-48392A","80154",NA,72,NA,"SED16","R",1,"MRL",NA,181273,20160525,852264,20160722,NA,"USGS-CVO","PDT","PDT",2016-05-23 17:00:00,"UTC"
"USGS","12505450",2016-06-07,"07:50",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","MM-48393A","80154",NA,22,NA,"SED16","R",1,"MRL",NA,181425,20160610,850136,20160722,NA,"USGS-CVO","PDT","PDT",2016-06-07 14:50:00,"UTC"
"USGS","12505450",2016-06-14,"08:00",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","MM-48394A","80154",NA,17,NA,"SED16","R",1,"MRL",NA,181513,20160617,854502,20160823,NA,"USGS-CVO","PDT","PDT",2016-06-14 15:00:00,"UTC"
"USGS","12505450",2016-06-27,"08:10",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","MM-48397A","80154",NA,25,NA,"SED16","R",1,"MRL",NA,181726,20160705,851559,20160829,NA,"USGS-CVO","PDT","PDT",2016-06-27 15:10:00,"UTC"
"USGS","12505450",2016-07-12,"07:50",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","MM-48398A","80154",NA,28,NA,"SED16","R",1,"MRL",NA,181985,20160719,855964,20160907,NA,"USGS-CVO","PDT","PDT",2016-07-12 14:50:00,"UTC"
"USGS","12505450",2016-07-18,"08:00",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","MM-48399A","80154",NA,28,NA,"SED16","R",1,"MRL",NA,182086,20160729,857126,20160919,NA,"USGS-CVO","PDT","PDT",2016-07-18 15:00:00,"UTC"
"USGS","12505450",2016-07-25,"08:20",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","MM-48400A","80154",NA,16,NA,"SED16","R",1,"MRL",NA,182081,20160729,857121,20160919,NA,"USGS-CVO","PDT","PDT",2016-07-25 15:20:00,"UTC"
"USGS","12505450",2016-08-15,"11:00",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","L-2300215 X=no date or time on PEST","80154",NA,39,NA,"SED16","R",1,"MRL",NA,182396,20160824,857341,20160929,NA,"USGS-CVO","PDT","PDT",2016-08-15 18:00:00,"UTC"
"USGS","12505450",2016-08-22,"08:00",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","MM-49209A","80154",NA,29,NA,"SED16","R",1,"MRL",NA,182593,20160901,859702,20161109,NA,"USGS-CVO","PDT","PDT",2016-08-22 15:00:00,"UTC"
"USGS","12505450",2016-08-29,"11:30",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","MM-49210A","80154",NA,42,NA,"SED16","R",1,"MRL",NA,182588,20160901,859697,20161109,NA,"USGS-CVO","PDT","PDT",2016-08-29 18:30:00,"UTC"
"USGS","12505450",2016-09-06,"10:50",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","MM-49211A","80154",NA,18,NA,"SED16","R",1,"MRL",NA,182955,20160908,861229,20161129,NA,"USGS-CVO","PDT","PDT",2016-09-06 17:50:00,"UTC"
"USGS","12505450",2016-09-26,"08:00",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","MM-49212A","80154",NA,24,NA,"SED16","R",1,"MRL",NA,183061,20161005,862494,20170110,NA,"USGS-CVO","PDT","PDT",2016-09-26 15:00:00,"UTC"
"USGS","12505450",2016-10-24,"08:20",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","MM-50031A","80154",NA,37,NA,"SED16","R",1,"MRL",NA,183370,20161028,862656,20170123,NA,"USGS-CVO","PDT","PDT",2016-10-24 15:20:00,"UTC"
"USGS","12505450",2016-11-07,"08:20",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","MM-50034A","80154",NA,21,NA,"SED16","R",1,"MRL",NA,184077,20161202,861322,20170320,NA,"USGS-CVO","PST","PST",2016-11-07 16:20:00,"UTC"
"USGS","12505450",2016-12-13,"08:30",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","MM-50032A","80154",NA,160,NA,"SED16","R",1,"MRL",NA,184320,20161220,867764,20170320,NA,"USGS-CVO","PST","PST",2016-12-13 16:30:00,"UTC"
"USGS","12505450",2017-01-23,"09:00",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","MM-50033A","80154",NA,349,NA,"SED16","R",1,"MRL",NA,185146,20170126,869652,20170419,NA,"USGS-CVO","PST","PST",2017-01-23 17:00:00,"UTC"
"USGS","12505450",2017-02-13,"08:30",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","MM-51234A","80154",NA,295,NA,"SED16","R",1,"MRL",NA,185358,20170221,869657,20170419,NA,"USGS-CVO","PST","PST",2017-02-13 16:30:00,"UTC"
"USGS","12505450",2017-02-23,"08:40",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","MM-51235A","80154",NA,357,NA,"SED16","R",1,"MRL",NA,185703,20170306,870981,20170522,NA,"USGS-CVO","PST","PST",2017-02-23 16:40:00,"UTC"
"USGS","12505450",2017-03-01,"08:10",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","MM-51237A","80154",NA,181,NA,"SED16","R",1,"MRL",NA,185715,20170306,870971,20170522,NA,"USGS-CVO","PST","PST",2017-03-01 16:10:00,"UTC"
"USGS","12505450",2017-03-06,"08:00",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","MM-51238A","80154",NA,200,NA,"SED16","R",1,"MRL",NA,186254,20170329,868723,20170613,NA,"USGS-CVO","PST","PST",2017-03-06 16:00:00,"UTC"
"USGS","12505450",2017-04-03,"11:10",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","MM-51239A","80154",NA,135,NA,"SED16","R",1,"MRL",NA,186456,20170411,872694,20170615,NA,"USGS-CVO","PDT","PDT",2017-04-03 18:10:00,"UTC"
"USGS","12505450",2017-04-24,"08:20",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","MM-51240A","80154",NA,78,NA,"SED16","R",1,"MRL",NA,186965,20170511,873758,20170718,NA,"USGS-CVO","PDT","PDT",2017-04-24 15:20:00,"UTC"
"USGS","12505450",2017-05-08,"11:10",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","MM-51241A","80154",NA,286,NA,"SED16","R",1,"MRL",NA,186967,20170511,873753,20170719,NA,"USGS-CVO","PDT","PDT",2017-05-08 18:10:00,"UTC"
"USGS","12505450",2017-05-22,"09:40",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","MM-51242A","80154",NA,116,NA,"SED16","R",1,"MRL",NA,187437,20170609,875243,20170824,NA,"USGS-CVO","PDT","PDT",2017-05-22 16:40:00,"UTC"
"USGS","12505450",2017-06-05,"08:10",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","MM-51243A","80154",NA,128,NA,"SED16","R",1,"MRL",NA,187433,20170609,875221,20170823,NA,"USGS-CVO","PDT","PDT",2017-06-05 15:10:00,"UTC"
"USGS","12505450",2017-06-12,"08:40",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","MM-52860A","80154",NA,59,NA,"SED16","R",1,"MRL",NA,187703,20170710,873574,20171002,NA,"USGS-CVO","PDT","PDT",2017-06-12 15:40:00,"UTC"
"USGS","12505450",2017-06-26,"11:00",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","MM-52861A","80154",NA,16,NA,"SED16","R",1,"MRL",NA,187708,20170710,876549,20171002,NA,"USGS-CVO","PDT","PDT",2017-06-26 18:00:00,"UTC"
"USGS","12505450",2017-07-10,"08:10",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","MM-52863A","80154",NA,49,NA,"SED16","R",1,"MRL",NA,187802,20170725,876730,20171012,NA,"USGS-CVO","PDT","PDT",2017-07-10 15:10:00,"UTC"
"USGS","12505450",2017-07-18,"08:10",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","MM-52864A","80154",NA,34,NA,"SED16","R",1,"MRL",NA,187807,20170725,876720,20171012,NA,"USGS-CVO","PDT","PDT",2017-07-18 15:10:00,"UTC"
"USGS","12505450",2017-07-24,"09:10",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","MM-52865A","80154",NA,31,NA,"SED16","R",1,"MRL",NA,187986,20170803,879466,20171122,NA,"USGS-CVO","PDT","PDT",2017-07-24 16:10:00,"UTC"
"USGS","12505450",2017-08-08,"08:10",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","MM-52866A","80154",NA,107,NA,"SED16","R",1,"MRL",NA,188251,20170814,879486,20171122,NA,"USGS-CVO","PDT","PDT",2017-08-08 15:10:00,"UTC"
"USGS","12505450",2017-08-10,"07:40",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","MM-52867A","80154",NA,136,NA,"SED16","R",1,"MRL",NA,188247,20170814,879476,20171122,NA,"USGS-CVO","PDT","PDT",2017-08-10 14:40:00,"UTC"
"USGS","12505450",2017-08-24,"08:10",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","MM-52868A","80154",NA,271,NA,"SED16","R",1,"MRL",NA,188521,20170908,881200,20171207,NA,"USGS-CVO","PDT","PDT",2017-08-24 15:10:00,"UTC"
"USGS","12505450",2017-09-26,"07:50",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"9","9","9","MM-52869A","80154",NA,28,NA,"SED16","R",1,"MRL",NA,188700,20170929,881496,20171212,NA,"USGS-CVO","PDT","PDT",2017-09-26 14:50:00,"UTC"
"USGS","12505450",2017-10-16,"08:10",NA,NA,"K","USGS-WRD","WS","32GUMGS00",NA,NA,NA,"9","9","9","MM-54208A","80154",NA,46,NA,"SED16","R",1,"MRL",NA,189040,20171023,882727,20180117,NA,"USGS-CVO","PDT","PDT",2017-10-16 15:10:00,"UTC"
"USGS","12505450",2017-11-08,"09:00",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"4","9","9","MM-54209A","80154",NA,24,NA,"SED16","R",1,"MRL",NA,189845,20171221,884616,20180212,NA,"USGS-CVO","PST","PST",2017-11-08 17:00:00,"UTC"
"USGS","12505450",2017-12-13,"08:30",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"4","9","9","MM-54210A","80154",NA,30,NA,"SED16","R",1,"MRL",NA,189837,20171221,884606,20180212,NA,"USGS-CVO","PST","PST",2017-12-13 16:30:00,"UTC"
"USGS","12505450",2018-01-29,"08:00",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"4","9","9","MM-54211A","80154",NA,20,NA,"SED16","R",1,"MRL",NA,190510,20180216,887743,20180418,NA,"USGS-CVO","PST","PST",2018-01-29 16:00:00,"UTC"
"USGS","12505450",2018-02-14,"09:00",NA,NA,"K","USGS-WRD","WS","CCYKSW",NA,NA,NA,"4","9","9","MM-54212A","80154",NA,29,NA,"SED16","R",1,"MRL",NA,190519,20180216,887753,20180418,NA,"USGS-CVO","PST","PST",2018-02-14 17:00:00,"UTC"
